Column Name,Max,Min,nonzero_min_values,Zero Count,Null Count,Mean,Median,Non-zero Mean,Non-zero Median
340X21,3020,3000,3000,0,0,3009.875,3010,3009.875,3010
340X22,3000,2990,2990,0,0,2992.2,2990,2992.2,2990
340X24,112.2,95,95,0,0,102.6155,100,102.6155,100
340X25,112.3,95.2,95.2,0,0,103.2085,100.2,103.2085,100.2
340X26,112,94.8,94.8,0,0,102.034875,99.9,102.034875,99.9
340X27,110.5,106.8,106.8,0,0,108.88575,109,108.88575,109
340X28,110.7,107,107,0,0,109.09475,109.2,109.09475,109.2
340X29,110.3,106.7,106.7,0,0,108.69575,108.8,108.69575,108.8
ERROR:#N/A (#2),3,1,1,0,0,1.865,2,1.865,2
340X31,3086,3081,3081,0,0,3081.5775,3081,3081.5775,3081
340X33,20.2,18.4,18.4,0,0,18.891875,18.4,18.891875,18.4
340X34,20.3,18.4,18.4,0,0,18.920625,18.4,18.920625,18.4
340X35,20.2,18.3,18.3,0,0,18.89125,18.4,18.89125,18.4
340X36,20.3,18.4,18.4,0,0,18.908625,18.4,18.908625,18.4
340X37,18.1,14,14,0,0,14.88925,15,14.88925,15
340X38,18.2,14.1,14.1,0,0,14.904,15,14.904,15
340X39,18.1,14,14,0,0,14.847375,14.9,14.847375,14.9
340X40,18.2,14,14,0,0,14.88975,15,14.88975,15
340X41,48.9,47.2,47.2,0,0,47.457375,47.3,47.457375,47.3
340X42,48.9,47.3,47.3,0,0,47.541125,47.4,47.541125,47.4
340X43,48.7,46.9,46.9,0,0,47.35725,47.2,47.35725,47.2
340X44,48.8,47.2,47.2,0,0,47.404,47.2,47.404,47.2
340X45,19.4,15.7,15.7,0,0,18.7255,19.3,18.7255,19.3
340X46,19.5,15.7,15.7,0,0,18.802625,19.4,18.802625,19.4
340X47,19.3,15.6,15.6,0,0,18.610375,19.1,18.610375,19.1
340X48,19.4,15.7,15.7,0,0,18.7855,19.4,18.7855,19.4
340X49,3,-1,-1,406,0,0.2225,0,0.45177665,1
340X51,6,0,2,521,0,1.065,0,3.053763441,2
340X53,2,-2,-2,238,0,-1.225,-2,-1.743772242,-2
340X57,0,-2,-2,761,0,-0.05375,0,-1.102564103,-1
340X59,2,-2,-2,120,0,1.68,2,1.976470588,2
340X61,0,-4,-4,535,0,-0.6725,0,-2.030188679,-2
340X65,799,796,796,0,0,797.645,797,797.645,797
340X67,802,800,800,0,0,800.6825,800,800.6825,800
340X69,797,712,712,0,0,794.4525,795,794.4525,795
340X73,1199,1197,1197,0,0,1198.57,1199,1198.57,1199
340X75,1204,1200,1200,0,0,1203.07,1204,1203.07,1204
340X77,1197,1190,1190,0,0,1195.40875,1197,1195.40875,1197
340X81,4,-5,-5,289,0,0.18375,0,0.287671233,-2
340X83,10,-5,-5,2,0,3.06,5,3.067669173,5
340X85,2,-7,-7,201,0,-2.34625,-2,-3.133555927,-2
340X97,1,-1,-1,743,0,0.06125,0,0.859649123,1
340X99,3,-1,-1,303,0,1.12125,1,1.804828974,1
340X101,0,-3,-3,487,0,-0.40125,0,-1.025559105,-1
340X105,1,0,1,411,0,0.48625,0,1,1
340X107,52901,45944,45944,0,0,48588.5725,48497,48588.5725,48497
340X108,46678,22327,22327,0,0,25698.38375,24492,25698.38375,24492
340X109,51628,29812,29812,0,0,46434.49,47144.5,46434.49,47144.5
340X110,7,6,6,0,0,6.06,6,6.06,6
340X113,10.1,10,10,0,0,10.0715,10.1,10.0715,10.1
340X115,9.9,9.8,9.8,0,0,9.897625,9.9,9.897625,9.9
340X121,6060,6002,6002,0,0,6002.70625,6002,6002.70625,6002
340X123,5999,5941,5941,0,0,5997.20875,5998,5997.20875,5998
340X124,30,23,23,0,0,25.92875,26,25.92875,26
340X125,43,24,24,0,0,27.1775,27,27.1775,27
340X126,23,14,14,0,0,18.125,18,18.125,18
340X132,50,42,42,0,0,43.89625,44,43.89625,44
340X133,74,42,42,0,0,44.655,45,44.655,45
340X134,50,42,42,0,0,43.88875,43.5,43.88875,43.5
340X138,321,293,293,0,0,300.75875,299,300.75875,299
340X139,324,294,294,0,0,302.9175,301,302.9175,301
340X140,320,290,290,0,0,298.93,297.5,298.93,297.5
340X143,15011,15001,15001,0,0,15002.7975,15002.5,15002.7975,15002.5
340X145,14999,14997,14997,0,0,14998.74375,14999,14998.74375,14999
340X147,85,65,65,0,0,75.075,75,75.075,75
340X149,86,66,66,0,0,76.09125,76,76.09125,76
340X151,75,60,60,0,0,69.365,70,69.365,70
340X161,97,78,78,0,0,88.18625,90,88.18625,90
340X163,98,78,78,0,0,89.4175,91,89.4175,91
340X165,97,78,78,0,0,88.13875,90,88.13875,90
340X173,3535,3370,3370,0,0,3434.34125,3417,3434.34125,3417
340X175,3547,3376,3376,0,0,3438.85625,3422,3438.85625,3422
340X177,3523,3368,3368,0,0,3432.8,3416,3432.8,3416
340X181,3014.3,3006.1,3006.1,0,0,3010.8145,3011.6,3010.8145,3011.6
340X182,3047,3035,3035,0,0,3041.9025,3042,3041.9025,3042
340X183,2987,2960,2960,0,0,2973.99625,2975,2973.99625,2975
340X185,112.2,97.4,97.4,0,0,105.758125,107.45,105.758125,107.45
340X186,112.3,97.5,97.5,0,0,106.53825,109,106.53825,109
340X187,111.9,97.2,97.2,0,0,104.975875,105.55,104.975875,105.55
340X188,108.9,103.8,103.8,0,0,106.70975,106.8,106.70975,106.8
340X189,109,104.1,104.1,0,0,107.014875,107.1,107.014875,107.1
340X190,108.8,103.5,103.5,0,0,106.438375,106.55,106.438375,106.55
340X192,93,88,88,0,0,88.58,88,88.58,88
340X193,110.1,108.6,108.6,0,0,109.967125,110,109.967125,110
340X194,110.2,108.8,108.8,0,0,110.06775,110.1,110.06775,110.1
340X195,110,108.5,108.5,0,0,109.85525,109.9,109.85525,109.9
340X196,104.5,101.1,101.1,0,0,103.20375,103.4,103.20375,103.4
340X197,104.6,101.1,101.1,0,0,103.294125,103.5,103.294125,103.5
340X198,104.4,101,101,0,0,103.103375,103.3,103.103375,103.3
344X1,164,156,156,0,0,162.261125,164,162.261125,164
344X5,118,97,97,0,0,109.8405,110,109.8405,110
344X6,128.1,81,81,0,0,106.990625,106,106.990625,106
344X10,118.1,81,81,0,0,106.141625,106,106.141625,106
344X13,120.3,81,81,0,0,106.048,106,106.048,106
344X15,125.1,81,81,0,0,106.604,106,106.604,106
344X16,216,165,165,0,61,209.202977,209,209.202977,209
344X19,245,172,172,0,0,231.02875,238.5,231.02875,238.5
344X20,1.44,0.3,0.3,0,0,0.780575,0.79,0.780575,0.79
344X21,1.13,0.18,0.18,0,61,0.418051421,0.38,0.418051421,0.38
344X22,1.25,0.25,0.25,0,61,0.494316644,0.48,0.494316644,0.48
344X25,3006,2999,2999,0,0,3002.2175,3001,3002.2175,3001
344X26,3006,2999,2999,0,61,3002.109608,3001,3002.109608,3001
344X27,3020,3010,3010,0,61,3010.230041,3010,3010.230041,3010
344X29,3000,2990,2990,0,0,2993.775,2990,2993.775,2990
344X34,112.3,94.9,94.9,0,0,100.604125,100,100.604125,100
344X35,112.2,94.8,94.8,0,61,100.4809202,100.1,100.4809202,100.1
344X36,111.8,94.4,94.4,0,0,99.68,99.5,99.68,99.5
344X37,111.7,94.5,94.5,0,61,99.65629229,99.6,99.65629229,99.6
344X39,111.7,107.2,107.2,0,61,109.3874154,109.2,109.3874154,109.2
344X41,112.1,107.4,107.4,0,0,109.732625,109.7,109.732625,109.7
344X43,111.7,107,107,0,0,109.198,109.1,109.198,109.1
344X44,111.6,107,107,0,61,109.2081191,109.1,109.2081191,109.1
344X48,3085,3001,3001,0,0,3071.0125,3076,3071.0125,3076
344X49,3002,3001,3001,0,61,3001.912043,3002,3001.912043,3002
344X51,26.3,18.4,18.4,0,61,18.41069012,18.4,18.41069012,18.4
344X53,18.4,15.3,15.3,0,0,16.203875,15.4,16.203875,15.4
344X55,18.4,15.3,15.3,0,0,16.19725,15.4,16.19725,15.4
344X56,18.4,9.4,9.4,0,61,18.32571042,18.3,18.32571042,18.3
344X58,18.4,18.4,18.4,0,61,18.4,18.4,18.4,18.4
344X60,29.5,14.9,14.9,0,61,15.01556157,15,15.01556157,15
344X62,15,5.8,5.8,0,0,10.79025,12.5,10.79025,12.5
344X64,14.9,5.8,5.8,0,0,10.7825,12.5,10.7825,12.5
344X65,15,14.9,14.9,0,61,14.91677943,14.9,14.91677943,14.9
344X66,15,5.8,5.8,0,0,10.8415,12.6,10.8415,12.6
344X69,47.3,34.1,34.1,0,61,47.19147497,47.2,47.19147497,47.2
344X71,47.3,39.3,39.3,0,0,41.6605,39.6,41.6605,39.6
344X73,47,39.2,39.2,0,0,41.598,39.6,41.598,39.6
344X74,47.2,0,46.8,1,61,46.89675237,46.9,46.9602981,46.9
344X77,36.1,19.4,19.4,0,0,31.338875,32.5,31.338875,32.5
344X78,36.2,19.6,19.6,0,0,31.405125,32.5,31.405125,32.5
344X79,25.7,19.4,19.4,0,61,19.70460081,19.7,19.70460081,19.7
344X81,19.4,0,19.2,1,61,19.25223275,19.3,19.27831978,19.3
344X83,36.2,19.4,19.4,0,0,31.38025,32.5,31.38025,32.5
344X85,1201,0,1,19,0,1108.27,1199,1135.231754,1199
344X86,3,-1,-1,367,61,1.135317997,1,2.255376344,3
344X87,1204,2,2,0,0,1110.7125,1202,1110.7125,1202
344X88,6,0,2,72,61,3.036535859,2,3.364317841,2
344X90,2,-2,-2,443,61,0.346414073,0,0.864864865,2
344X92,1200,0,1200,61,0,1108.5,1200,1200,1200
344X94,0,-3,-3,393,0,-0.73375,-1,-1.442260442,-1
344X95,0,-3,-3,358,61,-0.749661705,-1,-1.454068241,-1
344X96,2,-2,-2,466,0,-0.055,0,-0.131736527,-2
344X97,2,-2,-2,417,61,-0.048714479,0,-0.111801242,-2
344X99,0,-4,-4,87,61,-2.224627876,-2,-2.521472393,-2
344X103,799,396,396,0,0,428.74,398,428.74,398
344X104,799,407,407,0,61,797.5466847,798,797.5466847,798
344X105,805,400,400,0,0,431.3975,400,431.3975,400
344X106,805,800,800,0,61,800.8619756,800,800.8619756,800
344X108,797,-2,-2,0,61,793.7117727,795,793.7117727,795
344X110,800,400,400,0,0,430.5,400,430.5,400
344X112,1199,596,596,0,0,643.26,597,643.26,597
344X113,1199,608,608,0,61,1197.334235,1198,1197.334235,1198
344X114,1204,598,598,0,0,647.39875,602,647.39875,602
344X115,1204,1197,1197,0,61,1201.359946,1200,1201.359946,1200
344X117,1197,-10,-10,0,61,1193.737483,1197,1193.737483,1197
344X119,1200,600,600,0,0,645.75,600,645.75,600
344X121,4,-5,-5,216,0,-0.57,0,-0.780821918,2
344X122,4,-5,-5,208,61,-0.591339648,0,-0.822975518,2
344X123,10,-5,-5,21,0,1.7175,2,1.763799743,2
344X124,10,-5,-5,22,61,1.722598106,2,1.775453278,2
344X126,2,-7,-7,269,61,-2.733423545,-2,-4.29787234,-5
344X137,1,-1,-1,613,0,-0.21125,0,-0.903743316,-1
344X138,3,-1,-1,247,0,0.37875,0,0.547920434,1
344X139,3,-1,-1,232,61,0.347767253,0,0.506903353,1
344X145,51786,45689,45689,0,0,48441.30875,48443,48441.30875,48443
344X146,48362,22071,22071,0,0,41323.89875,43862,41323.89875,43862
344X147,11,5,5,0,61,6.698240866,7,6.698240866,7
344X149,15,10,10,0,0,14.57125,14.9,14.57125,14.9
344X150,16.7,10,10,0,0,15.04625,15.4,15.04625,15.4
344X151,11.1,10,10,0,61,10.48132612,10.5,10.48132612,10.5
344X154,15,10,10,0,0,14.61875,15,14.61875,15
344X156,6001,0,3999,1,61,5813.255751,6000,5821.132791,6000
344X158,4103,2001,2001,0,0,2159.51875,2002,2159.51875,2002
344X159,3997,1947,1947,0,0,2146.22375,1998,2146.22375,1998
344X160,5996,0,2344,5,61,5711.606225,5932,5750.513624,5932
344X163,45,27,27,0,0,33.44875,34,33.44875,34
344X164,43,32,32,0,61,37.73477673,37,37.73477673,37
344X165,27,15,15,0,61,23.70365359,23,23.70365359,23
344X168,90,0,1,759,0,1.165,0,22.73170732,13
344X169,2028,0,1,57,61,68.63870095,44,74.37536657,47.5
344X172,4000,2000,2000,0,0,2152.5,2000,2152.5,2000
344X173,6000,4000,4000,0,61,5824.086604,6000,5824.086604,6000
ERROR:#N/A (#3),81,52,52,0,0,60.9675,61,60.9675,61
344X174,75,59,59,0,61,64.40054127,66,64.40054127,66
344X176,84,52,52,0,0,63.835,62,63.835,62
ERROR:#N/A_1 (#2),84,71,71,0,61,75.8511502,77,75.8511502,77
344X177,77,50,50,0,0,58.16375,59,58.16375,59
344X178,67,42,42,0,61,47.58051421,47,47.58051421,47
ERROR:#N/A_3 (#1),8,0,8,737,61,0.02165088,0,8,8
344X182,143,0,124,736,61,0.552097429,0,136,141
344X185,858,236,236,0,0,300.6075,265,300.6075,265
ERROR:#N/A_5,907,0,527,1,61,630.7916103,634,631.6463415,634.5
344X186,902,238,238,0,0,345.4825,295,345.4825,295
344X187,969,0,849,1,61,921.9756428,920,923.2249322,920
ERROR:#N/A_6,797,231,231,0,0,277.83,261,277.83,261
ERROR:#N/A_7,283,0,62,5,61,263.3193505,267,265.113079,267
344X190,16000,10000,10000,0,0,15298.66875,16000,15298.66875,16000
344X191,15003,0,10000,1,61,14539.92016,15000,14559.62195,15000
ERROR:#N/A_8,16034,10002,10002,0,0,15308.9775,16009,15308.9775,16009
344X192,15137,0,10003,1,61,14547.43031,15005,14567.14228,15005
344X194,15998,9984,9984,0,0,15290.2225,15990,15290.2225,15990
344X195,43,23,23,0,0,33.6425,36,33.6425,36
344X196,48,32,32,0,61,43.37077131,46,43.37077131,46
344X199,39,23,23,0,0,32.98625,35,32.98625,35
344X200,39,25,25,0,61,34.96887686,37,34.96887686,37
344X201,9,0,1,735,61,0.028416779,0,5.25,5.5
ERROR:#N/A_9,16000,10000,10000,0,0,15298.75,16000,15298.75,16000
ERROR:#N/A_10,15000,10000,10000,0,61,14560.21651,15000,14560.21651,15000
344X208,43,10,10,0,0,18.655,18,18.655,18
344X209,54,34,34,0,61,45.55074425,46,45.55074425,46
ERROR:#N/A_11,55,12,12,0,0,24.41125,23,24.41125,23
344X210,70,38,38,0,61,60.97023004,61,60.97023004,61
344X212,31,9,9,0,0,17.8675,18,17.8675,18
344X213,43,25,25,0,61,33.66711773,33,33.66711773,33
344X221,4723,3351,3351,0,0,4545.74375,4669,4545.74375,4669
344X222,4233,0,3346,1,61,3985.875507,4058,3991.276423,4058
ERROR:#N/A_14,4754,3663,3663,0,0,4590.41875,4692,4590.41875,4692
ERROR:#N/A_15,4271,0,3666,1,61,4180.395129,4242,4186.059621,4242
344X225,4696,3162,3162,0,0,4495.85625,4634,4495.85625,4634
344X226,4010,0,3167,1,61,3755.801083,3819,3760.890244,3819
ERROR:#N/A_16,5,2,2,0,0,2.22875,2,2.22875,2
344X229,3015,3005.5,3005.5,0,0,3010.520375,3011.1,3010.520375,3011.1
ERROR:#N/A_17,3016,3002,3002,0,61,3011.607848,3012.2,3011.607848,3012.2
ERROR:#N/A_18,3050,3032,3032,0,0,3039.94625,3040,3039.94625,3040
344X230,3380,3037,3037,0,61,3052.060893,3050,3052.060893,3050
344X231,2990,2877,2877,0,0,2966.7375,2967,2966.7375,2967
344X232,2980,2870,2870,0,61,2937.997294,2937,2937.997294,2937
344X234,112.4,97.4,97.4,0,0,105.1865,104.75,105.1865,104.75
344X235,112.7,97.4,97.4,0,61,105.0866035,105,105.0866035,105
344X236,112.8,97.5,97.5,0,0,105.90675,106.6,105.90675,106.6
344X237,112.8,97.5,97.5,0,61,105.7507442,106.5,105.7507442,106.5
ERROR:#N/A_20,112.2,97.2,97.2,0,0,104.473375,103.3,104.473375,103.3
344X239,112.5,97.3,97.3,0,61,104.4236806,103.2,104.4236806,103.2
344X241,109.8,104.6,104.6,0,0,107.44025,107.5,107.44025,107.5
ERROR:#N/A_21,109.8,104.5,104.5,0,61,107.4817321,107.5,107.4817321,107.5
344X243,109.9,104.8,104.8,0,0,107.64325,107.7,107.64325,107.7
344X244,109.9,104.8,104.8,0,61,107.6805142,107.7,107.6805142,107.7
344X245,109.7,104.2,104.2,0,0,107.235625,107.2,107.235625,107.2
344X246,109.8,104.3,104.3,0,61,107.2913396,107.3,107.2913396,107.3
344X250,115,52,52,0,0,82.865,82,82.865,82
ERROR:#N/A_23,116,11,11,0,61,76.1894452,76,76.1894452,76
344X252,110.1,109.6,109.6,0,0,109.970625,110,109.970625,110
344X253,110.1,109.6,109.6,0,61,109.9725304,110,109.9725304,110
344X254,110.2,109.7,109.7,0,0,110.065875,110.1,110.065875,110.1
344X255,110.2,109.7,109.7,0,61,110.0668471,110.1,110.0668471,110.1
ERROR:#N/A_24,110,109.5,109.5,0,0,109.86125,109.9,109.86125,109.9
344X257,110,109.5,109.5,0,61,109.8633288,109.9,109.8633288,109.9
344X259,104.2,101.1,101.1,0,0,102.736875,102.8,102.736875,102.8
ERROR:#N/A_25,104.2,101.2,101.2,0,61,102.7764547,102.9,102.7764547,102.9
344X261,104.2,101.2,101.2,0,0,102.810375,102.9,102.810375,102.9
344X262,104.2,101.3,101.3,0,61,102.8458728,102.9,102.8458728,102.9
344X263,104.1,101.1,101.1,0,0,102.65025,102.7,102.65025,102.7
344X264,104.1,101.1,101.1,0,61,102.6936401,102.8,102.6936401,102.8
360X1,2.9,1.9,1.9,0,0,2.686,2.7,2.686,2.7
360X3,64.8,26.3,26.3,0,0,52.442875,53.6,52.442875,53.6
360X14,78.2,77.6,77.6,0,0,77.9575,78,77.9575,78
360X23,5.1,2.17,2.17,0,0,3.9960625,4.03,3.9960625,4.03
360X25,923.47,888.7,888.7,0,0,913.72075,915.27,913.72075,915.27
360X34,22.986,20.967,20.967,0,0,21.8173,21.728,21.8173,21.728
360X45,34.7,31.8,31.8,0,0,33.42175,33.5,33.42175,33.5
360X47,0.27,0,0.01,15,0,0.119375,0.09,0.121656051,0.09
360X58,0.33,0.05,0.05,0,0,0.155075,0.17,0.155075,0.17
360X69,70.1,59.9,59.9,0,0,66.63125,69.9,66.63125,69.9
360X80,70.1,59.9,59.9,0,0,66.6165,69.9,66.6165,69.9
360X100,2,1,1,0,0,1.50875,2,1.50875,2
360X109,4.06,0.75,0.75,0,0,3.263075,3.555,3.263075,3.555
360X111,22.798,6.509,6.509,0,0,19.67898625,19.695,19.67898625,19.695
360X115,83.96,33.19,33.19,0,0,72.1187,74.215,72.1187,74.215
360X117,23.352,7.421,7.421,0,0,21.74821125,21.732,21.74821125,21.732
360X125,23.245,7.458,7.458,0,0,21.74361875,21.7405,21.74361875,21.7405
360X131,4.73,2.37,2.37,0,0,4.0328875,3.91,4.0328875,3.91
360X133,23.253,7.432,7.432,0,0,21.66379375,21.6115,21.66379375,21.6115
360X141,23.289,8.138,8.138,0,0,21.5084225,21.453,21.5084225,21.453
360X149,23.25,8.052,8.052,0,0,21.33395125,21.2975,21.33395125,21.2975
360X155,92.86,56.26,56.26,0,0,83.173625,83.48,83.173625,83.48
360X157,23.139,7.171,7.171,0,0,21.07545,21.025,21.07545,21.025
360X165,22.783,7.179,7.179,0,0,20.94874,20.9245,20.94874,20.9245
360X176,22.816,7.284,7.284,0,0,21.10515375,21.068,21.10515375,21.068
360X185,4.7,3.71,3.71,0,0,4.1006625,4.12,4.1006625,4.12
360X187,22.777,7.282,7.282,0,0,21.0604425,21.052,21.0604425,21.052
360X198,22.838,10.98,10.98,0,0,21.02933125,21.045,21.02933125,21.045
360X211,23.655,6.851,6.851,0,0,20.9052825,20.9465,20.9052825,20.9465
360X219,22.881,11.062,11.062,0,0,21.16116875,21.1305,21.16116875,21.1305
360X228,90.88,69.99,69.99,0,0,81.3134875,83.41,81.3134875,83.41
360X230,22.548,11.011,11.011,0,0,21.00047875,20.945,21.00047875,20.945
360X241,22.839,11.199,11.199,0,0,21.221405,21.195,21.221405,21.195
360X252,23.247,11.527,11.527,0,0,21.4471775,21.4375,21.4471775,21.4375
360X261,4.91,1.12,1.12,0,0,3.9197125,4.01,3.9197125,4.01
360X263,23.29,11.613,11.613,0,0,21.60576875,21.5925,21.60576875,21.5925
360X274,23.499,11.907,11.907,0,0,21.7481975,21.722,21.7481975,21.722
360X285,23.6,11.947,11.947,0,0,21.8887425,21.8545,21.8887425,21.8545
360X294,92.3,33.42,33.42,0,0,79.97545,79.45,79.97545,79.45
360X296,23.581,12.927,12.927,0,0,21.81926625,21.769,21.81926625,21.769
360X307,23.364,13.117,13.117,0,0,21.76065,21.691,21.76065,21.691
360X318,23.724,10.992,10.992,0,0,22.088925,22.04,22.088925,22.04
360X327,87.88,32.94,32.94,0,0,74.15715,76.335,74.15715,76.335
360X329,23.761,6.814,6.814,0,0,20.7918375,20.8305,20.7918375,20.8305
360X335,4.92,3.91,3.91,0,0,4.321625,4.25,4.321625,4.25
360X337,23.852,8.086,8.086,0,0,22.156265,22.1405,22.156265,22.1405
360X348,24.057,7.49,7.49,0,0,22.19314375,22.181,22.19314375,22.181
360X359,23.991,7.422,7.422,0,0,22.14210125,22.104,22.14210125,22.104
360X368,93.03,68.12,68.12,0,0,82.65205,84.96,82.65205,84.96
360X370,24.109,7.294,7.294,0,0,22.04011125,21.99,22.04011125,21.99
360X381,23.974,7.194,7.194,0,0,21.8935975,21.9155,21.8935975,21.9155
360X392,24.233,7.18,7.18,0,0,22.04478125,22.117,22.04478125,22.117
360X401,8.22,3.33,3.33,0,0,7.612275,8.22,7.612275,8.22
360X403,24.193,7.189,7.189,0,0,22.01168875,22.0545,22.01168875,22.0545
360X414,24.182,7.045,7.045,0,0,21.90188,21.907,21.90188,21.907
360X425,24.286,7.022,7.022,0,0,21.90884125,21.906,21.90884125,21.906
360X434,135.2,32.2,32.2,0,0,109.3975,118.5,109.3975,118.5
360X436,24.053,6.956,6.956,0,0,21.70169375,21.715,21.70169375,21.715
360X447,24.208,7.161,7.161,0,0,21.50401375,21.5035,21.50401375,21.5035
360X455,23.789,6.825,6.825,0,0,21.4599,21.48,21.4599,21.48
360X466,23.811,6.801,6.801,0,0,21.47460625,21.4645,21.47460625,21.4645
360X475,0.5,0.44,0.44,0,0,0.4908375,0.49,0.4908375,0.49
360X477,23.818,6.769,6.769,0,0,21.44481125,21.478,21.44481125,21.478
360X488,23.617,6.858,6.858,0,0,21.53152875,21.471,21.53152875,21.471
360X499,23.7,6.948,6.948,0,0,21.55837,21.491,21.55837,21.491
360X508,12.5,7.4,7.4,0,0,10.870375,11,10.870375,11
360X510,23.809,7.002,7.002,0,0,21.43417375,21.344,21.43417375,21.344
360X521,23.611,7.162,7.162,0,0,21.42235125,21.335,21.42235125,21.335
360X532,23.631,7.139,7.139,0,0,21.553105,21.4745,21.553105,21.4745
360X541,50.3,50,50,0,0,50.19725,50.2,50.19725,50.2
360X543,23.578,7.174,7.174,0,0,21.50701625,21.461,21.50701625,21.461
360X554,23.532,7.209,7.209,0,0,21.5443525,21.492,21.5443525,21.492
360X565,24.649,7.326,7.326,0,0,22.0723475,22.1205,22.0723475,22.1205
360X573,23.307,7.227,7.227,0,0,21.56051625,21.5305,21.56051625,21.5305
360X582,1.642,0.596,0.596,0,0,1.16570875,1.226,1.16570875,1.226
360X584,23.334,8.847,8.847,0,0,21.51305625,21.587,21.51305625,21.587
360X595,23.218,10.286,10.286,0,0,21.55216,21.5205,21.55216,21.5205
360X605,23.793,12.329,12.329,0,0,22.00269625,21.9695,22.00269625,21.9695
360X611,5.67,4.01,4.01,0,0,4.983375,4.91,4.983375,4.91
360X613,24.143,12.216,12.216,0,0,22.1411225,22.123,22.1411225,22.123
360X621,24.208,12.155,12.155,0,0,22.02382125,21.9625,22.02382125,21.9625
360X629,24.025,11.858,11.858,0,0,21.65695625,21.6355,21.65695625,21.6355
360X635,92,82.95,82.95,0,0,85.8308375,86.11,85.8308375,86.11
360X637,23.776,11.562,11.562,0,0,21.0408875,20.966,21.0408875,20.966
360X645,23.241,11.219,11.219,0,0,20.47463375,20.3585,20.47463375,20.3585
360X653,23.367,10.741,10.741,0,0,20.0099875,19.9465,20.0099875,19.9465
360X659,4.14,0.87,0.87,0,0,3.2448875,3.33,3.2448875,3.33
360X661,24.786,7.444,7.444,0,0,22.279995,22.332,22.279995,22.332
360X669,24.767,7.583,7.583,0,0,22.51416,22.543,22.51416,22.543
360X677,24.637,7.691,7.691,0,0,22.61214,22.6265,22.61214,22.6265
360X685,23.799,7.557,7.557,0,0,22.13311375,22.112,22.13311375,22.112
360X696,0.31,0,0.14,724,0,0.0180625,0,0.190131579,0.15
360X702,93.67,56.48,56.48,0,0,81.4789,80.64,81.4789,80.64
360X704,0,-120,-120,266,0,-10.07175,-0.1,-15.08876404,-0.2
360X710,20170725,20170617,20170617,0,0,20170671.3,20170701.5,20170671.3,20170701.5
360X712,9,0,1,725,0,0.1775,0,1.893333333,1
360X741,0.0048,0.0023,0.0023,0,0,0.003687875,0.0044,0.003687875,0.0044
360X743,93.88,73.24,73.24,0,0,84.0513125,85.6,84.0513125,85.6
360X763,0.27,2.30E-05,2.30E-05,0,0,0.000981118,6.80E-05,0.000981118,6.80E-05
360X765,92.85,49.56,49.56,0,0,82.00885,80.735,82.00885,80.735
360X776,90.6,70.22,70.22,0,0,81.3407375,83.32,81.3407375,83.32
360X785,1.5,0,0.1,3,0,1.244625,1.3,1.249309912,1.3
360X796,20,5.1,5.1,0,0,18.552625,20,18.552625,20
360X829,45.9,29.7,29.7,0,0,31.334875,29.8,31.334875,29.8
360X853,4.73,3.87,3.87,0,0,4.2544,4.14,4.2544,4.14
360X885,4.59,3.71,3.71,0,0,4.0843,4,4.0843,4
360X896,4.86,2.48,2.48,0,0,4.04365,3.97,4.04365,3.97
360X971,235649,128,128,0,0,124520.0825,133350,124520.0825,133350
360X984,34,31,31,0,0,32.92625,33,32.92625,33
360X987,165.2,158.6,158.6,0,0,162.45825,162.6,162.45825,162.6
360X995,1.73,1.58,1.58,0,0,1.674925,1.68,1.674925,1.68
360X1006,166,158.2,158.2,0,0,163.101,163.6,163.101,163.6
360X1017,19.2,18.19,18.19,0,0,18.8146625,18.84,18.8146625,18.84
360X1028,174.8,164.2,164.2,0,0,170.979875,172.2,170.979875,172.2
360X1039,20.38,19.32,19.32,0,0,19.9441,19.98,19.9441,19.98
360X1050,202.5,194,194,0,0,198.87675,199,198.87675,199
360X1061,51,48.16,48.16,0,0,49.950525,50.02,49.950525,50.02
360X1072,202.5,193.9,193.9,0,0,198.83675,199.1,198.83675,199.1
360X1083,49.22,46.42,46.42,0,0,48.2344,48.32,48.2344,48.32
360X1094,202.5,194.4,194.4,0,0,199.069875,199.3,199.069875,199.3
360X1105,48.12,45.57,45.57,0,0,47.3067125,47.42,47.3067125,47.42
360X1116,32.2,30,30,0,0,31.6105,31.7,31.6105,31.7
360X1127,2544.7,2369.2,2369.2,0,0,2481.887,2484.8,2481.887,2484.8
360X1138,188.7,181.1,181.1,0,0,185.57675,185.55,185.57675,185.55
360X1146,2.32,2.1,2.1,0,0,2.248825,2.26,2.248825,2.26
360X1152,168.8,154,154,0,0,160.21275,159.6,160.21275,159.6
360X1164,2,1,1,0,0,1.44,1,1.44,1
360X1190,8.01,7.96,7.96,0,0,7.9945125,8,7.9945125,8
360X1201,4.32,3.74,3.74,0,0,4.19235,4.23,4.19235,4.23
360X1212,142,121,121,0,0,129.67375,130,129.67375,130
360X1245,90.09,80.21,80.21,0,0,84.687675,84.16,84.687675,84.16
360X1267,5.32,3.94,3.94,0,0,4.8964875,5.01,4.8964875,5.01
360X1278,0.2,0.19,0.19,0,0,0.1911875,0.19,0.1911875,0.19
360X1288,235612,13,13,0,0,124408.8013,133240,124408.8013,133240
360X1297,184.5,141.6,141.6,0,0,169.369625,181.05,169.369625,181.05
