210X1,210X11,210X16,210X36,210X104,210X106,210X118,210X156,210X167,210X190,210X193,220X33,220X163,220X166,311X25,311X26,311X74,311X86,311X87,311X88,311X90,311X182,311X183,311X184,311X189,311X211,312X51,312X129,340X109,360X896,360X1245,420X31,420X97,420X205,520X144,520X246,520X345,520X351,520X353,750X368,750X582,Value
100.1,14.45,0.08,435,5734.7,5732.5,158.08,166.8,166.14,46.6,0,694,0.442342,0.45869,12531,12531,6,10.6,9.8,10.6,10.1,13,37,37.8,58,4.64,327,31.5,45988,4.81,87.89,4822,8.4,1328,20472,20473,20473,20449,20473,78.38,0.377,3.315515136
100.15,14.46,0.08,435,5734.6,5732.3,158.33,167.165,166.57,46.5,0,694,0.438129,0.45869,3369,3369,6.8,8.9,8.7,9.2,9.5,9,37.1,37.9,52.9,4.87,346,33.8,45988,4.83,87.9,118,8.8,1602,20474,20475,20475,20451,20475,78.38,0.378,3.190142773
89.39,21.2,0.076,440,5732.3,5738.7,111.04,117.14,135.155,71.9,0.02,694,0.442342,0.462898,3606,3633,6.8,8.4,7.9,8.4,8.5,5,38.7,39.5,51.4,4.92,327,35.1,45988,4.82,87.89,16585,9.6,1558,20476,20477,20477,20453,20477,78.38,0.377,2.848968417
100.15,14.45,0.08,435,5734.8,5732.7,158.1,166.755,166.175,46.5,0,694,0.442342,0.462898,3606,3633,6.8,8.4,7.9,8.4,8.5,5,38.7,39.5,51.4,4.92,327,35.1,45988,4.82,87.89,16585,9.6,1558,20476,20477,20477,20453,20477,78.38,0.377,2.848968417
89.36,21.13,0.076,440,5732.8,5738.9,110.825,117.115,134.73,72,0.01,694,0.442342,0.467107,7590,7590,6.2,8.3,7.7,8.3,8.2,1,37.1,37.9,50.6,4.8,346,30.4,45988,4.82,87.89,9030,9.6,1680,20478,20479,20479,20455,20479,78.38,0.378,2.968626496
100.2,14.45,0.08,435,5735.1,5732.5,158.1,166.895,166.315,46.4,0,694,0.442342,0.467107,7590,7590,6.2,8.3,7.7,8.3,8.2,1,37.1,37.9,50.6,4.8,346,30.4,45988,4.82,87.89,9030,9.6,1680,20478,20479,20479,20455,20479,78.38,0.378,2.968626496
89.36,21.19,0.076,440,5732.5,5739.2,110.915,117.49,135.12,72.1,0.02,694,0.450768,0.45869,3609,3636,7,8.8,8.2,8.8,8.4,8,38.7,39.5,52.6,4.87,348,32.5,45991,4.81,87.91,9032,9.7,1631,20494,20495,20495,20471,20495,78.38,0.377,2.833847981
100.25,14.44,0.08,435,5734.8,5732.5,158.705,167.215,165.985,46.3,0,694,0.450768,0.45869,3609,3636,7,8.8,8.2,8.8,8.4,8,38.7,39.5,52.6,4.87,348,32.5,45991,4.81,87.91,9032,9.7,1631,20494,20495,20495,20471,20495,78.38,0.377,2.833847981
90.06,21.48,0.076,445,5731,5738.8,111.285,117.635,135.425,71.9,0.02,625,-0.359174,-0.466496,7272.644025,7279.979874,6.658867925,8.593962264,8.305534591,8.720628931,8.602389937,5.527044025,37.4872956,38.2872956,52.90301887,4.847584906,325,33.1,45975,4.8,87.6,40,9.1,1646,60695,60695,60697,60679,60697,78.33,0.347,2.797418875
90.06,21.47,0.076,445,5730.9,5738.7,111.455,117.385,135.425,71.9,0.02,625,-0.359174,-0.453657,3225,3225,6.8,9.7,9.4,9.7,9.5,5,37.1,37.9,52.5,4.89,345,32.8,45975,4.8,87.6,16479,9.3,1446,60696,60696,60698,60680,60698,78.33,0.346,2.914493936
0,0,0.08,445,5734.6,5733,66.465,70.97,66.085,49.9,0.01,625,-0.359174,-0.552092,12368,12368,5.8,9.3,9,9.3,9.1,1,37,37.8,55.6,4.94,318,31.3,45968,4.83,86.63,16472,9.6,1641,60671,60671,60673,60655,60673,78.33,0.347,2.690286106
0,0,0.08,445,5734.8,5733.6,66.475,71.27,66.215,47.7,0.01,625,-0.359174,-0.547812,3221,3221,6.4,8.2,7.8,8.2,8,1,37.1,37.9,51.4,5.07,334,33.2,45968,4.83,86.63,8975,9.7,1582,60672,60672,60674,60656,60674,78.33,0.347,2.570733582
0,0,0.081,445,5734.4,5733.1,66.675,71.28,66.335,45.1,0.02,625,-0.36345,-0.547812,12369,12369,5.9,8.9,9,9.2,8.9,2,37,37.8,54.1,5,316,30.2,45969,4.81,86.69,34,9.1,1402,60673,60673,60675,60657,60675,78.31,0.346,2.805351298
90.13,21.5,0.076,445,5730.5,5738.5,111.435,117.73,135.57,71.8,0.02,625,-0.359174,-0.534973,3360,3387,7.3,7.9,7.6,7.9,7.9,2,38.7,39.5,51.1,5.11,325,31.6,45971,4.81,87.41,8978,9.6,1631,60684,60684,60686,60668,60686,78.33,0.346,2.477765258
89.34,21.2,0.076,440,5732,5739.7,110.895,117.47,67.695,71.9,0.01,694,0.433917,0.462898,3605,3632,7,8.2,8.1,8.3,8.1,4,38.7,39.5,52.3,4.9,345,30.4,45988,4.82,87.84,9029,9.7,1680,60685,60685,60687,60669,60687,78.39,0.377,2.931318458
100.05,14.43,0.08,435,5736.5,5732.9,158.02,166.68,166.515,46.7,0.01,694,0.433917,0.462898,3605,3632,7,8.2,8.1,8.3,8.1,4,38.7,39.5,52.3,4.9,345,30.4,45988,4.82,87.84,9029,9.7,1680,60685,60685,60687,60669,60687,78.39,0.377,2.931318458
90.24,21.64,0.076,445,5730.9,5739,111.675,117.635,135.51,71.9,0.02,625,-0.359174,-0.539252,12372,12372,5.8,9.2,9.2,9.6,9.2,5,37,37.8,57.2,4.74,345,35.8,45972,4.81,87.41,37,9.1,1578,60686,60686,60688,60670,60688,78.33,0.346,2.855838648
89.42,21.07,0.076,440,5729.4,5736.9,110.87,117.57,135.05,69.3,0.01,568,-0.320691,-0.470776,3085,3112,7,8.6,8.2,8.6,8.9,9,38.7,39.5,51.3,5.03,327,33.1,45764,4.72,86.77,4649,8.5,1035,20735,20736,20736,20712,20736,73.35,0.491,2.523999419
101.55,26.06,0.071,420,5722,5729.4,129.355,135.805,126.56,43.5,0.04,568,-0.324967,-0.475056,7057,7057,6.6,7.4,7.4,7.9,7.5,5,37.1,37.9,51.4,4.88,326,31.6,45764,4.72,86.76,16347,9.6,1685,20736,20737,20737,20713,20737,72.86,0.497,2.48745372
89.46,21.07,0.076,440,5729.7,5736.4,110.91,117.545,135.105,69.4,0.02,568,-0.320691,-0.470776,12085,12085,5.9,9.9,9.4,9.9,9.5,1,37,37.8,56,4.87,326,35.3,45764,4.7,86.87,8846,9.7,1578,20737,20738,20738,20714,20738,72.86,0.509,2.804331076
101.15,26.45,0.072,430,5725.9,5734.4,130.19,137.465,72.505,50.5,0.04,485,0.423312,-0.522133,6822,6822,6.9,8.6,7.9,8.6,7.9,5,37.1,37.9,52,4.75,340,34,45719,4.84,87.43,16003,9.4,1744,60669,60669,60671,60653,60671,26.59,0.358,3.018355269
101.15,26.5,0.072,430,5724.8,5733.4,130.72,137.475,128.28,47.7,0.02,486,0.406209,-0.526413,11856,11856,5.9,10.3,9.7,10.3,9.6,10,37,37.8,56.3,4.64,322,33,45719,4.86,87.55,15995,9.3,1470,60645,60645,60647,60629,60647,26.58,0.357,3.180054898
101.15,26.48,0.072,430,5725.9,5733.8,130.7,137.515,128.23,49.3,0.02,486,0.401933,-0.539252,6818,6818,6.4,7.8,7.6,7.8,7.4,1,37.1,37.9,50.5,4.99,338,34.4,45719,4.84,87.49,15999,9.6,1592,60657,60657,60659,60641,60659,26.58,0.357,2.814487545
0,0,0.066,435,5741.2,5733.6,188.73,200.045,193.525,52.6,0.03,734,0.568726,0.483939,3445,3445,6.7,8.7,8.2,8.7,8.6,10,37.1,37.9,53.3,4.76,334,31.8,46332,4.13,83.53,9049,9.5,1675,21373,21374,21374,21350,21374,78.47,0.37,3.051406034
89.39,21.41,0.075,440,5733,5740.3,110.895,116.8,135.55,73.2,0.01,734,0.564513,0.483939,3894,3921,7,8.1,8,8.3,8.3,7,38.7,39.5,52.4,4.74,340,31.5,46333,4.1,83.59,9050,9.8,1724,21377,21378,21378,21354,21378,78.47,0.372,2.676581235
101.1,25.82,0.071,420,5728.2,5737.4,128.785,135.515,126.225,45.5,0.02,734,0.568726,0.483939,7881,7881,6.6,8,7.6,8,8.1,4,37.1,37.9,50,4.96,343,32.9,46334,4.11,83.53,9051,9.7,1475,21381,21382,21382,21358,21382,78.26,0.374,2.592809898
0,0,0.066,435,5741.5,5733.5,188.54,200,193.595,53,0.03,733,0.572938,0.496564,3897,3924,7.1,8.3,8,8.3,8.3,10,38.7,39.5,51,4.86,339,32.7,46336,4.11,83.53,4845,8.5,1289,21386,21387,21387,21363,21387,77.71,0.374,2.96242914
0,0,0.066,435,5741.5,5733.9,188.755,100.17,193.64,53.2,0.03,733,0.572938,0.479731,3899,3926,7.1,8.6,8.2,8.6,8.4,12,38.7,39.5,52.4,4.86,340,32.8,46338,4.1,83.52,16609,9.7,1851,21392,21393,21393,21369,21393,77.88,0.374,2.721445239
0,0,0.066,430,5739.2,5731.8,186.74,198.26,191.835,50.6,0.03,545,-0.312139,-0.522133,12114,12114,6,9.6,9.5,9.6,9.6,4,37,37.8,54.9,4.75,332,32.6,45733,4.85,87.46,8756,9.3,1333,60786,60786,60788,60770,60788,68.91,0.342,2.968850879
100.65,25.99,0.072,425,5730.7,5740.2,130.025,137.36,127.34,49.8,0.03,545,-0.312139,-0.526413,3115,3142,7.1,8.8,8.4,8.8,8.8,13,38.7,39.5,52.3,4.9,340,35.4,45733,4.85,87.46,4560,8.2,1377,60787,60787,60789,60771,60789,68.91,0.342,2.860807064
89.62,20.93,0.076,435,5740.8,5753.9,109.675,115.895,133.11,72.9,0.03,545,-0.320691,-0.522133,7087,7087,6.8,8.2,7.9,8.2,7.9,9,37.1,37.9,50.3,4.81,343,33.7,45733,4.81,87.47,16254,9.4,1651,60788,60788,60790,60772,60790,68.91,0.342,2.51781636
100.7,26.02,0.072,425,5730.2,5739.3,129.905,136.78,127.165,49.8,0.02,544,-0.350622,-0.492175,3056,3083,7,7.6,7.4,7.6,7.8,1,38.7,39.5,51.3,5.01,317,33.2,45719,4.1,85.51,16371,9.5,1641,21088,21089,21089,21065,21089,22.78,0.355,2.550092028
89.72,20.95,0.076,435,5741,5753.5,109.415,115.755,133.55,73,0.02,544,-0.350622,-0.492175,7028,7028,6.2,7.3,6.9,7.4,7.5,1,37.1,37.9,49.1,5.05,336,33,45719,4.1,85.52,8870,9.8,1284,21089,21090,21090,21066,21090,22.78,0.355,2.552244475
0,0,0.067,430,5738.9,5731.6,187.155,197.83,191.545,50.2,0.03,544,-0.346347,-0.487895,12057,12057,5.7,9,9,9.2,9.2,1,37,37.8,56.7,4.8,322,33.1,45719,4.05,85.52,4672,8.9,1035,21090,21091,21091,21067,21091,22.77,0.355,2.836407742
0,0,0.066,430,5740.8,5733.5,186.665,197.575,191.705,52.8,0.04,547,-0.342071,-0.560651,7095,7095,6.7,7.9,7.7,8,7.9,4,37.1,37.9,49.6,4.96,321,31.5,45764,4.72,86.94,16397,9.7,1651,21114,21115,21115,21091,21115,22.78,0.355,2.680611836
100.55,25.95,0.072,425,5732.6,5741.3,129.645,137.27,127.245,50.1,0.03,547,-0.346347,-0.560651,2983,2983,6.5,8.5,8.6,8.9,8.8,13,37.1,37.9,52.4,4.9,341,33.6,45764,4.72,86.94,8896,9.7,1431,21115,21116,21116,21092,21116,22.77,0.355,2.747073739
89.57,20.91,0.076,435,5740.9,5754.2,109.31,115.765,133.215,73.5,0.03,547,-0.346347,-0.560651,3124,3151,7.2,8.2,8.1,8.3,8.4,9,38.7,39.5,52,4.71,321,34.4,45764,4.7,87.02,4698,8.6,1231,21116,21117,21117,21093,21117,22.78,0.354,2.613716775
89.3,20.88,0.076,440,5733.3,5740.1,109.97,116.39,133.845,73.5,0.02,632,-0.354898,-0.560651,3483,3510,6.8,7.7,7.6,7.7,8.1,1,38.7,39.5,52.3,4.9,323,33.4,46052,4.77,86.87,4848,8.3,874,21140,21141,21141,21117,21141,78.15,0.343,2.633580801
0,0,0.066,435,5745.2,5734.2,188.83,199.35,193.935,54.8,0.04,632,-0.350622,-0.564931,7450,7450,6.8,7.5,7,7.5,7.5,1,37.1,37.9,50.8,4.98,338,28.2,46053,4.76,86.86,144,8.5,1255,21141,21142,21142,21118,21142,78.13,0.342,2.720294639
101.55,25.77,0.071,425,5726,5733.3,130.035,137.055,127.145,49.6,0.03,632,-0.342071,-0.564931,12390,12390,5.9,9.1,9,9.6,9,1,37,37.8,55.8,4.92,327,32.4,46053,4.74,86.97,16611,9.3,1641,21142,21143,21143,21119,21143,78.13,0.343,2.81364699
0,0,0.066,430,5744.8,5735.4,186.16,197.075,191.26,54.3,0.04,553,-0.36345,-0.552092,7108,7108,6.6,7.8,7.4,8.1,7.9,4,37.1,37.9,49.8,4.9,307,31.9,45764,4.71,87.03,8468,9.6,1534,21296,21297,21297,21273,21297,73.16,0.506,2.652038447
100.25,25.89,0.072,425,5735.6,5745.1,129.635,136.685,126.835,49.1,0.05,553,-0.359174,-0.543532,2996,2996,6.9,9.5,8.8,9.5,9,13,37.1,37.9,53.5,4.73,324,32,45764,4.71,87.03,4275,8.5,1338,21297,21298,21298,21274,21298,72.73,0.51,2.733161914
0,0,0.065,430,5744.5,5735.5,185.965,197.215,190.945,54.4,0.03,553,-0.36345,-0.547812,3137,3164,7.1,8.3,8,8.3,8.4,9,38.7,39.5,53,4.74,314,33.4,45764,4.71,87.08,15966,9.7,1641,21298,21299,21299,21275,21299,72.73,0.515,2.526530336
101.25,25.75,0.071,425,5730,5737,129.395,136.95,126.785,48.1,0.03,673,0.476044,0.542854,12519,12519,6.1,9.9,9.3,9.9,9.6,1,37,37.8,55.5,4.97,329,33.5,46318,3.99,83.16,5031,8.9,982,22613,22614,22614,22590,22614,78.25,0.364,2.966771091
89.5,20.98,0.076,435,5743.2,5756,109.25,115.205,133.485,72.8,0.02,549,-0.354898,-0.505014,3008,3008,6.7,8.8,8.8,9.1,9,12,37.1,37.9,52.9,4.83,348,33.1,45764,4.82,87.29,16422,9.6,1294,21268,21269,21269,21245,21269,65.61,0.39,2.70988517
0,0,0.065,430,5746,5735.6,186.22,196.915,190.86,54.1,0.04,549,-0.350622,-0.475056,3149,3176,6.9,8.2,8.1,8.6,8.5,8,38.7,39.5,52.1,4.9,340,35.9,45764,4.82,87.28,8921,9.6,1382,21269,21270,21270,21246,21270,65.61,0.39,2.753849356
0,0,0.066,435,5742.1,5733.6,188.6,199.215,193.555,53.8,0.04,591,0.333519,-0.440817,12276,12276,6,9.6,9.5,9.9,10.1,6,37,37.8,57.6,4.65,340,34.8,29812,4.79,87.13,4731,8.5,1280,61120,61120,61122,61104,61122,74.62,0.344,3.293657966
101,25.74,0.071,420,5729.4,5738.3,128.34,135.66,126.04,47.7,0.03,591,-0.337795,-0.432258,3131,3131,6.3,9,8.5,9,8.6,6,37.1,37.9,53.1,4.77,341,34.8,29812,4.79,87.13,16431,9.6,1641,61121,61121,61123,61105,61123,74.62,0.344,2.727910633
0,0,0.066,435,5741.8,5732.5,188.78,199.985,193.51,53.3,0.03,592,0.324967,-0.496455,12264,12264,6.1,9.6,9.2,9.6,9.5,1,37,37.8,55.5,4.96,348,33.2,29812,4.82,87.16,4723,8.5,1226,61096,61096,61098,61080,61098,74.62,0.34,3.212445451
101.05,25.77,0.071,420,5729,5738.3,128.715,135.7,126.19,46.4,0.03,592,0.324967,-0.496455,3119,3119,6.6,8.8,8.2,8.9,8.8,1,37.1,37.9,51.6,5.02,340,32.8,29812,4.82,87.16,16423,9.7,1592,61097,61097,61099,61081,61099,74.62,0.341,2.392132212
0,0,0.066,435,5742.8,5733.1,188.82,199.945,193.3,53.6,0.03,591,0.329243,-0.496455,12270,12270,6.1,9.8,9.6,10,9.8,7,37,37.8,54.9,4.89,341,33.7,29812,4.79,87.16,4727,8.6,1289,61108,61108,61110,61092,61110,74.62,0.344,3.26448417
101.05,25.76,0.071,420,5729.6,5737.9,128.235,135.29,125.805,47.2,0.03,591,0.329243,-0.492175,3125,3125,6.6,8.3,8.4,9,9,7,37.1,37.9,52,4.97,341,35.6,29812,4.79,87.16,16427,9.3,1441,61109,61109,61111,39739.14787,61111,74.62,0.344,2.781800894
0,0,0.067,435,5742.3,5734.6,188.055,199.205,192.96,54.2,0.01,593,0.324967,-0.513574,12238,12238,6,10.1,9.5,10.1,9.8,7,37,37.8,55.4,4.73,335,31.4,29812,4.8,86.94,4657,8.7,1289,61122,61122,39759.81078,61106,61124,75.33,0.34,3.239327367
100.9,25.75,0.071,420,5729.8,5738.1,128.355,135.415,125.825,47.4,0.02,593,0.316415,-0.509294,3093,3093,6.5,8.6,8.4,8.8,8.8,7,37.1,37.9,52.4,4.93,324,32.1,29812,4.8,86.93,16356,9.6,1641,61123,61123,61125,61107,61125,75.33,0.343,2.618883136
0,0,0.067,435,5742.6,5733.9,188.285,199.33,192.08,54.1,0.01,593,0.320691,-0.509294,12239,12239,6,9.3,9.1,9.5,9.5,1,37,37.8,56.6,4.81,331,34.1,29812,4.77,87.03,8855,9.6,1480,61124,61124,61126,61108,61126,75.33,0.346,3.148869379
89.62,21,0.076,435,5742.5,5754.7,109.23,115.43,133.36,73.4,0.02,557,-0.346347,-0.513574,3150,3177,7.1,8.8,8.4,8.8,8.8,9,38.7,39.5,53.2,4.71,326,33.3,46122,3.64,83.88,4855,8.3,874,21194,21195,21195,21171,21195,72.98,0.532,2.594291822
89.63,21.02,0.076,435,5744.3,5755,109.19,115.59,133.37,73.2,0.02,557,-0.342071,-0.522133,12154,12154,5.9,9.8,9.5,9.8,9.8,5,37,37.8,55,4.79,327,31.6,46127,3.64,83.26,16621,9.7,1592,21208,21209,21209,21185,21209,72.98,0.52,2.743173148
0,0,0.066,435,5742.9,5735.3,188.87,199.99,192.96,53.7,0.03,592,-0.324967,-0.500734,12263,12263,6,9.7,9.5,9.7,9.4,4,37,37.8,54.9,4.82,325,31.6,29812,4.78,87.19,4627,8.5,1338,21448,21449,21449,21425,21449,76.43,0.353,3.159141659
89.46,21.62,0.076,440,5736.9,5741.4,111.3,117.295,135.965,70.1,0.01,592,0.329243,-0.453657,3118,3118,6.7,8.6,8.5,8.7,8.4,4,37.1,37.9,52.2,4.93,346,35.2,29812,4.78,87.17,16324,9.4,1651,21449,21450,21450,21426,21450,76.43,0.353,2.746655811
89.38,21.56,0.076,440,5737.8,5740.8,110.975,118.03,135.64,70.3,0,606,-0.350622,-0.509294,7411,7411,5.9,7,7.1,7.4,7.2,1,37.1,37.9,50.1,5.1,322,35.3,46341,3.98,83.23,157,8.8,1602,21608,21609,21609,21585,21609,77.31,0.361,2.696567318
0,0,0.066,435,5744,5735,187.83,199.435,192.66,54.1,0.02,606,-0.350622,-0.509294,3355,3355,9.2,6.4,6,6.4,6.3,2,36,36.8,52.5,4.59,340,33.4,46341,3.98,83.23,16624,9.2,1490,21609,21610,21610,21586,21610,77.3,0.361,2.974160807
0,0,0.065,435,5743.9,5735.6,188.45,199.32,192.805,54.1,0.03,601,0.372002,-0.534973,12225,12225,6,9.3,9,9.3,9.7,1,37,37.8,55,5.04,330,31.7,29812,4.82,87.3,16027,9.6,1617,21398,21399,21399,21375,21399,75.87,0.338,2.855543556
0,0,0.067,425,5746.2,5737.2,183.815,194.545,187.805,53.6,0.01,601,0.380554,-0.534973,3080,3080,6.3,8,7.7,8,8,1,37.1,37.9,52.1,4.92,347,30.8,29812,4.82,87.29,8530,9.7,1480,21399,21400,21400,21376,21400,75.87,0.339,2.509588912
0,0,0,0,0,0,0,0,0,0,0,601,0.380554,-0.534973,3080,3080,6.3,8,7.7,8,8,1,37.1,37.9,52.1,4.92,347,30.8,29812,4.82,87.29,8530,9.7,1480,21399,21400,21400,21376,21400,75.87,0.339,2.509588912
100.85,25.67,0.071,420,5731.8,5740.6,127.855,135.44,125.7,47.6,0.02,601,0.376278,-0.534973,12226,12226,5.8,9.4,9,9.4,9.6,2,37,37.8,55.6,4.68,331,35.4,29812,4.81,87.28,4337,8.5,1289,21400,21401,21401,21377,21401,75.87,0.34,2.617799515
89.33,21.15,0.076,440,5733.2,5739.3,110.835,117.02,134.92,72.6,0.02,594,0.333519,-0.492175,3034,3034,7.2,9.4,8.8,9.4,9.2,12,37.1,37.9,53.5,4.75,326,33.5,45783,4.75,87.34,8938,9.7,1475,61260,61260,61262,61244,61262,73.07,0.344,2.668283754
101.05,25.84,0.071,420,5728.8,5736.3,128.495,135.845,126.165,45,0.02,594,0.329243,-0.462216,3175,3202,6.9,8.3,8.1,8.5,8.7,8,38.7,39.5,52.2,4.89,346,29.7,45783,4.76,87.36,4740,8.6,1289,61261,61261,61263,61245,61263,73.07,0.345,2.627527598
101.15,25.88,0.071,420,5728.2,5736.2,128.805,135.915,126.16,44.8,0.03,594,-0.329243,-0.526413,12171,12171,6.4,9.6,9.6,10.2,10,9,37,37.8,56.5,4.7,326,31.6,45776,4.78,87.37,16432,9.7,1641,61238,61238,61240,61222,61240,73.07,0.342,2.860157602
0,0,0.066,435,5739.9,5732.9,188.82,199.93,193.845,51.4,0.02,594,-0.333519,-0.505014,7146,7146,6.4,7.8,7.6,7.8,8,3,37.1,37.9,49.9,4.92,346,32.4,45783,4.76,87.36,16439,9.7,1641,61259,61259,61261,61243,61261,73.07,0.345,2.951581428
0,0,0.068,430,5747.9,5739.3,185.605,196.56,190.31,51.7,0,564,-0.324967,-0.552092,3013,3013,6.7,8.8,8.5,8.8,8.7,4,37.1,37.9,52.1,4.92,315,32.7,45764,4.74,86.63,16440,9.7,1617,21450,21451,21451,21427,21451,72.98,0.506,2.59284404
0,0,0.067,430,5748.4,5739.1,186.61,196.555,190.495,51.6,0,564,-0.320691,-0.556372,7130,7130,6.4,8.3,7.8,8.3,7.9,13,37.1,37.9,52.1,4.79,338,31.2,45764,4.74,86.63,8939,9.7,1480,21451,21452,21452,21428,21452,72.98,0.507,2.57241873
89.63,20.99,0.077,440,5728.5,5736.7,111.38,117.48,135.3,74.4,0.02,613,0.410485,-0.496455,3182,3182,6.5,8.2,8.4,9,8.6,6,37.1,37.9,52.3,4.88,330,35.3,46473,3.87,81.8,9260,9.6,1626,61209,61209,61211,61193,61211,76.83,0.37,2.86509253
89.7,21.06,0.076,440,5727.7,5735.9,111.805,117.93,135.88,72.6,0.02,614,0.393381,-0.517854,12315,12315,5.8,9.2,9.1,9.6,9.3,1,37,37.8,56.9,4.7,334,30.7,46463,3.92,81.7,16802,9.7,1744,61184,61184,61186,61168,61186,76.83,0.368,2.73940222
89.69,21.06,0.076,440,5729.4,5736.5,111.855,117.945,135.805,72.6,0.02,614,0.389105,-0.522133,3170,3170,6.6,7.9,7.6,8,7.7,1,37.1,37.9,51.7,5.01,324,30.4,46463,3.92,81.7,9255,9.7,1578,61185,61185,61187,61169,61187,76.83,0.369,2.634898049
89.69,21.06,0.077,440,5727.9,5735.7,111.455,117.98,135.45,72.8,0.02,614,0.397657,-0.517854,12316,12316,5.8,9.2,9.1,9.5,9.6,2,37,37.8,56.4,4.76,342,33.1,46464,3.9,81.78,5044,8.6,1280,61186,61186,61188,61170,61188,76.83,0.368,2.836436152
89.65,21.02,0.077,440,5728.8,5736.4,111.63,117.655,135.685,74.2,0.02,613,0.431864,-0.505014,12326,12326,6.2,9.9,9.4,9.9,9.6,5,37,37.8,55.9,4.8,329,31.5,46472,3.88,81.82,342,8.8,1602,61206,61206,61208,61190,61208,76.83,0.37,2.951970746
89.62,20.99,0.077,440,5728.6,5736.5,111.655,117.805,135.7,74.3,0.02,613,0.431864,-0.505014,3181,3181,6.5,8.4,8.3,8.6,9,5,37.1,37.9,52.6,4.89,346,29.7,46473,3.88,81.8,16807,9.6,1592,61207,61207,61209,61191,61209,76.83,0.371,2.745638322
89.6,21.26,0.075,440,5728.9,5734.9,111.295,117.515,135.42,68.3,0.01,575,-0.359174,-0.556372,7147,7147,6.4,8,7.7,8.1,7.6,4,37.1,37.9,51.1,4.94,339,29.3,46619,4,80.99,474,8.9,1602,21528,21529,21529,21505,21529,73.06,0.511,2.598219439
89.56,21.26,0.075,440,5729.4,5735.7,78.503,117.543,135.303,69,0.01,575,-0.346347,-0.543532,7151,7151,6.8,8,8,8.4,8.5,8,37.1,37.9,52.1,4.77,345,34.5,46634,3.95,81.1,5184,8.5,1177,21540,21541,21541,21517,21541,73.07,0.57,2.775934758
89.52,21.13,0.075,440,5729.7,5735.6,110.925,117.525,135.005,69.1,0.01,567,0.312139,-0.466496,12206,12206,6.1,9.6,9.3,9.6,10.1,5,37,37.8,55.1,4.71,344,32.8,46085,3.56,82.75,8997,9.5,1578,21570,21571,21571,21547,21571,72.98,0.505,2.712840212
89.56,20.95,0.076,440,5729.5,5736.8,110.56,116.895,134.63,75,0.02,621,0.372002,-0.517854,3488,3515,6.8,7.4,7.4,7.6,7.3,1,38.7,39.5,50.9,5.11,325,33.3,45959,4.85,87.41,9081,9.7,1451,21632,21633,21633,21609,21633,77.97,0.347,2.361414896
101.75,25.98,0.071,425,5721.2,5729.8,130.465,137.605,127.125,45.1,0.02,621,0.380554,-0.522133,7459,7459,6.4,7.5,7.1,7.5,7.1,1,37.1,37.9,51.7,4.85,339,33.1,45960,4.85,87.41,4874,8.5,1241,21633,21634,21634,21610,21634,77.97,0.348,2.563641179
0,0,0.066,435,5741.9,5731.6,189.92,200.945,194.5,53.6,0.03,621,0.384829,-0.517854,12398,12398,6.1,9.6,9.2,9.6,9.5,1,37,37.8,55.6,4.94,346,32.1,45960,4.85,87.39,170,8.8,1499,21634,21635,21635,21611,21635,77.98,0.349,3.085051197
89.53,20.94,0.076,440,5729.2,5737.3,110.635,117.275,134.445,75.1,0.02,621,0.380554,-0.522133,3489,3516,7.3,8,7.4,8,8.2,2,38.7,39.5,51.2,5.07,325,33.7,45960,4.86,87.39,16637,9.8,1543,21635,21636,21636,21612,21636,77.98,0.351,2.377519379
0,0,0.066,435,5741.9,5731,189.61,201.325,194.46,53.8,0.02,620,0.372002,-0.522133,3491,3518,7,7.9,7.8,8,8,4,38.7,39.5,52.5,4.75,326,32.4,45962,4.85,87.77,4876,8.2,1280,21641,21642,21642,21618,21642,77.97,0.353,2.903689477
0,0,0.066,435,5742.4,5731.7,102.12,201.31,194.365,53.9,0.03,620,0.380554,-0.505014,3245,3245,6.4,8.6,8.1,8.6,8.4,1,37.1,37.9,51.9,4.96,326,33.8,45964,4.82,88.07,16640,9.7,1592,21647,21648,21648,21624,21648,77.98,0.353,2.74162572
0,0,0.066,435,5741.9,5731.3,189.295,201.255,194.94,54,0.03,620,0.389105,-0.479335,3247,3247,6.6,8.2,8.1,8.3,8.1,3,37.1,37.9,52.5,4.89,327,35.7,45966,4.82,88.16,4879,8.5,1265,21653,21654,21654,21630,21654,77.97,0.354,2.902701966
101.7,25.93,0.071,425,5722.2,5729.6,130.32,137.845,127.36,47.8,0.02,626,-0.36345,-0.513574,7471,7471,7,8.1,7.6,8.1,8,4,37.1,37.9,50.5,4.82,347,31.4,46262,3.96,83.23,9045,9.8,1578,61234,61234,61236,61218,61236,78.26,0.349,2.812202769
89.55,20.92,0.076,440,5730.2,5737.5,110.385,116.865,134.585,75,0.02,626,-0.354898,-0.517854,12406,12406,6.3,9.8,9.4,9.8,9.9,9,37,37.8,55.3,4.75,329,31.2,46254,4.04,83.21,9039,9.8,1680,61210,61210,61212,61194,61212,77.48,0.361,2.759996424
101.75,25.95,0.07,425,5722,5730.3,130.3,137.385,127.755,46.6,0.02,626,-0.36345,-0.517854,3493,3520,6.7,8.1,7.7,8.1,8.4,1,38.7,39.5,51.3,5.01,334,28.9,46255,3.99,83.31,128,8.8,1651,61212,61212,61214,61196,61214,77.48,0.36,2.653368932
