311X25,311X26,311X223,311X88,311X87,311X86,311X189,311X89,311X90,311X188,311X190,311X154,311X203,311X191,311X205,311X187,311X207,311X59,311X171,311X22,311X7,311X6,311X164,311X152,311X204,311X163,311X129,520X351,520X353,520X144,520X246,520X345,311X20,300X3,520X1,311X55,210X1,300X14,300X9,300X6,311X170,310X56,311X56,330X140,330X157,220X67,330X147,300X20,300X10,220X71
5481,5481,109,7.9,7.4,7.9,50.8,7.0,7.6,44.5,44.2,-0.1,55.2,44.2,55.2,44.3,55.1,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.3,20170600000000.0,0.0,18740.0,18762,18761,18762,18762.0,20170600000000.0,20170600000000.0,13157.0,20170600000000.0,99.46,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
1530,1530,101,8.8,8.4,8.7,52.8,8.0,8.8,46.9,46.8,0.0,57.4,46.8,57.4,46.8,57.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.0,20170600000000.0,0.1,18744.0,18766,18765,18766,18766.0,20170600000000.0,20170600000000.0,13161.0,20170600000000.0,99.48,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
2322,2322,112,7.2,6.9,7.2,54.1,6.3,7.3,43.5,43.5,0.0,54.2,43.6,54.2,43.5,54.2,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.0,20170600000000.0,0.0,18745.0,18767,18766,18767,18767.0,20170600000000.0,20170600000000.0,13162.0,20170600000000.0,90.22,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
5484,5484,109,8.1,7.6,8.1,50.8,7.0,7.9,44.5,44.3,-0.1,54.8,44.4,54.9,44.3,54.9,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.2,20170600000000.0,0.0,18749.0,18771,18770,18771,18771.0,20170600000000.0,20170600000000.0,13166.0,20170600000000.0,90.38,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
2324,2324,112,7.3,7.1,7.3,53.3,6.6,7.4,43.9,43.8,0.0,54.3,43.8,54.3,43.8,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,53.8,20170600000000.0,0.0,18751.0,18773,18772,18773,18773.0,20170600000000.0,20170600000000.0,13168.0,20170600000000.0,90.31,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
2381,2381,112,7.2,6.9,7.0,53.7,6.5,6.9,43.6,43.5,0.0,54.2,43.6,54.3,43.6,54.2,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.0,20170600000000.0,0.0,18812.0,18834,18833,18834,18834.0,20170600000000.0,20170600000000.0,13226.0,20170600000000.0,90.03,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,93.16,93.043,2017060000000000.0,92.84,20170600000000.0,20170600000000.0,2017060000000000.0
2377,2377,112,7.7,7.3,7.7,54.8,6.5,7.5,43.8,43.7,0.0,54.2,43.8,54.2,43.8,54.2,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.0,20170600000000.0,0.0,18787.0,18809,18808,18809,18809.0,20170600000000.0,20170600000000.0,13201.0,,90.17,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,93.62,93.347,2017060000000000.0,93.05,20170600000000.0,20170600000000.0,2017060000000000.0
1587,1614,49,8.1,7.9,8.1,52.4,7.6,8.3,46.1,46.0,-0.1,54.3,46.1,54.3,46.1,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,54.1,20170600000000.0,0.1,18788.0,18810,18809,18810,18810.0,20170600000000.0,20170600000000.0,13202.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,93.45,93.29,2017060000000000.0,93.09,20170600000000.0,20170600000000.0,2017060000000000.0
2378,2378,112,7.3,7.1,7.3,54.0,6.7,7.5,43.8,43.7,0.0,54.2,43.8,54.3,43.8,54.2,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.0,20170600000000.0,0.0,18790.0,18812,18811,18812,18812.0,,20170600000000.0,13204.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,93.24,93.227,2017060000000000.0,93.2,20170600000000.0,20170600000000.0,2017060000000000.0
1589,1616,49,8.7,8.4,8.7,52.9,7.8,8.2,46.2,46.0,-0.1,54.4,46.1,54.4,46.1,54.5,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,-0.1,53.8,20170600000000.0,0.1,18794.0,18816,18815,18816,18816.0,20170600000000.0,20170600000000.0,13208.0,20170600000000.0,99.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,93.21,93.193,2017060000000000.0,93.16,20170600000000.0,20170600000000.0,2017060000000000.0
1582,1582,101,8.5,8.1,8.1,52.8,7.8,8.3,46.9,46.7,0.0,57.6,46.7,57.6,46.7,57.6,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,0.0,57.0,20170600000000.0,0.1,18802.0,18824,18823,18824,18824.0,20170600000000.0,20170600000000.0,13216.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,,2017060000000000.0,20170600000000.0,93.15,93.15,2017060000000000.0,93.15,20170600000000.0,20170600000000.0,2017060000000000.0
5543,5543,109,8.2,7.7,8.2,50.1,7.1,7.9,44.5,44.3,0.0,54.8,44.3,54.9,44.3,54.8,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,0.0,54.2,20170600000000.0,0.0,18804.0,18826,18825,18826,18826.0,20170600000000.0,20170600000000.0,13218.0,,90.08,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,93.21,93.15,2017060000000000.0,93.12,20170600000000.0,20170600000000.0,2017060000000000.0
1584,1584,101,8.8,8.3,8.6,52.1,7.8,8.8,46.9,46.8,0.0,57.5,46.8,57.5,46.8,57.5,,,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.0,20170600000000.0,0.1,18808.0,18830,18829,18830,18830.0,,20170600000000.0,13222.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,93.04,93.037,2017060000000000.0,93.03,20170600000000.0,20170600000000.0,2017060000000000.0
2390,2390,112,7.4,7.1,7.4,53.4,6.6,7.2,44.0,43.8,0.0,54.3,43.9,54.3,43.9,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,53.8,20170600000000.0,0.0,56738.0,56756,56754,56754,56756.0,20170600000000.0,20170600000000.0,50236.0,20170600000000.0,99.5,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
1600,1627,49,8.2,8.0,8.0,52.7,7.7,8.1,46.3,46.1,-0.1,54.4,46.1,54.5,46.1,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,-0.1,53.8,20170600000000.0,0.1,56739.0,56757,56755,56755,56757.0,20170600000000.0,20170600000000.0,50237.0,20170600000000.0,90.38,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
5551,5551,109,7.8,7.4,7.8,51.2,6.9,8.1,44.6,44.3,-0.1,55.0,44.3,55.0,44.4,54.9,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,0.0,54.2,20170600000000.0,0.0,56740.0,56758,56756,56756,56758.0,20170600000000.0,20170600000000.0,50238.0,20170600000000.0,99.5,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
1570,1597,49,8.2,7.9,8.0,51.5,7.6,8.2,46.1,46.0,-0.1,54.3,46.2,54.3,46.1,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,54.0,20170600000000.0,0.1,18518.0,18540,18539,18540,18540.0,20170600000000.0,20170600000000.0,12948.0,20170600000000.0,99.65,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
1565,1565,101,9.1,8.6,9.1,52.9,8.3,8.9,46.9,46.7,0.0,57.6,46.7,57.6,46.7,57.6,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.0,20170600000000.0,0.1,18519.0,18541,18540,18541,18541.0,20170600000000.0,20170600000000.0,12949.0,20170600000000.0,90.31,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
5517,5517,109,8.0,7.6,7.9,51.8,6.9,7.9,44.6,44.4,0.0,54.9,44.4,54.9,44.4,54.9,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.3,20170600000000.0,0.1,18494.0,18516,18515,18516,18516.0,20170600000000.0,20170600000000.0,12924.0,20170600000000.0,99.66,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
1557,1557,101,8.3,8.1,8.1,52.8,7.6,8.2,46.9,46.8,0.0,57.6,46.9,57.6,46.8,57.6,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.1,20170600000000.0,0.1,18495.0,18517,18516,18517,18517.0,20170600000000.0,20170600000000.0,12925.0,,90.44,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
5521,5521,109,8.0,7.5,7.9,52.2,7.1,7.7,44.5,44.3,0.0,54.9,44.4,54.9,44.4,54.9,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.3,20170600000000.0,0.0,18506.0,18528,18527,18528,18528.0,,20170600000000.0,12936.0,20170600000000.0,99.75,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
1561,1561,101,8.5,8.3,8.4,52.3,7.5,8.6,46.9,46.7,-0.1,57.6,46.7,57.6,46.7,57.6,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.1,,0.1,18507.0,18529,18528,18529,18529.0,,20170600000000.0,12937.0,20170600000000.0,90.31,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
2357,2357,112,7.2,6.8,6.9,54.3,6.4,6.7,43.6,43.5,0.0,54.4,43.6,54.4,43.6,54.3,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,0.0,54.2,20170600000000.0,0.0,18508.0,18530,18529,18530,18530.0,20170600000000.0,20170600000000.0,12938.0,20170600000000.0,99.74,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
5522,5522,109,8.2,7.8,7.9,51.7,7.4,8.3,44.5,44.3,0.0,54.9,44.3,55.0,44.3,54.9,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.3,20170600000000.0,0.0,18509.0,18531,18530,18531,18531.0,20170600000000.0,20170600000000.0,12939.0,20170600000000.0,90.32,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
2317,2317,112,7.4,7.1,7.2,53.8,6.7,7.0,43.6,43.6,0.0,54.3,43.6,54.3,43.6,54.3,20170600000000.0,20170600000000.0,20170600000000.0,,,20170600000000.0,0.0,54.1,20170600000000.0,0.0,56711.0,56729,56727,56727,56729.0,20170600000000.0,20170600000000.0,50209.0,20170600000000.0,90.31,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
5478,5478,109,8.0,7.4,7.7,50.7,7.0,7.5,44.6,44.4,0.0,54.9,44.4,55.0,44.4,55.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.3,20170600000000.0,0.0,56712.0,56730,56728,56728,56730.0,20170600000000.0,20170600000000.0,50210.0,,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
2309,2309,112,6.6,6.4,6.3,52.5,5.8,6.6,43.8,43.8,0.0,54.3,43.8,54.4,43.8,54.4,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,0.0,54.3,20170600000000.0,0.0,56687.0,56705,56703,56703,56705.0,20170600000000.0,20170600000000.0,50185.0,20170600000000.0,99.6,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
5470,5470,109,7.1,6.9,6.9,51.1,6.8,6.9,44.3,44.2,0.0,55.0,44.4,55.1,44.3,55.0,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,0.0,55.0,20170600000000.0,0.0,56688.0,56706,56704,56704,56706.0,20170600000000.0,20170600000000.0,50186.0,20170600000000.0,90.41,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
5474,5474,109,7.9,7.3,7.5,49.6,6.9,7.6,44.5,44.2,0.0,55.1,44.3,55.1,44.3,55.1,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.3,20170600000000.0,0.0,56700.0,56718,56716,56716,56718.0,,20170600000000.0,50198.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
5475,5475,109,7.7,7.4,7.6,51.0,7.0,7.8,44.6,44.3,-0.1,54.9,44.4,54.9,44.4,54.9,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,0.0,54.3,20170600000000.0,0.1,56703.0,56721,56719,56719,56721.0,20170600000000.0,20170600000000.0,50201.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
5476,5476,109,7.6,7.3,7.6,51.1,7.1,8.0,44.5,44.3,0.0,55.2,44.2,55.2,44.3,55.2,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.3,20170600000000.0,0.0,56706.0,56724,56722,56722,56724.0,20170600000000.0,20170600000000.0,50204.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
1771,1798,49,8.3,8.0,8.2,52.5,7.5,8.3,46.1,46.1,-0.1,54.4,46.2,54.5,46.1,54.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,54.1,20170600000000.0,0.1,56866.0,56884,56882,56882,56884.0,20170600000000.0,20170600000000.0,50364.0,20170600000000.0,98.32,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
1736,1736,101,9.0,8.5,9.0,52.3,8.0,9.1,46.9,46.7,0.0,57.6,46.7,57.6,46.7,57.6,20170600000000.0,,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.0,20170600000000.0,0.1,56867.0,56885,56883,56883,56885.0,,20170600000000.0,50365.0,20170600000000.0,98.31,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
5715,5715,109,8.1,7.6,8.1,52.6,7.1,8.0,44.6,44.4,-0.1,54.8,44.4,54.8,44.4,54.8,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.2,20170600000000.0,0.0,56842.0,56860,56858,56858,56860.0,,20170600000000.0,50340.0,20170600000000.0,98.45,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
1728,1728,101,8.8,8.2,8.8,52.0,7.7,9.1,46.9,46.8,0.0,57.5,46.8,57.6,46.8,57.6,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.0,20170600000000.0,0.1,56843.0,56861,56859,56859,56861.0,20170600000000.0,20170600000000.0,50341.0,20170600000000.0,98.44,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
2534,2534,112,6.9,6.6,6.8,54.5,6.2,6.9,43.9,43.9,0.0,54.3,43.9,54.3,43.9,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.2,20170600000000.0,0.0,56844.0,56862,56860,56860,56862.0,20170600000000.0,20170600000000.0,50342.0,20170600000000.0,98.47,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
5719,5719,109,7.8,7.7,7.8,49.9,7.5,8.0,44.6,44.4,0.0,54.8,44.4,54.9,44.4,54.8,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,0.0,54.3,20170600000000.0,0.0,56854.0,56872,56870,56870,56872.0,20170600000000.0,20170600000000.0,50352.0,20170600000000.0,98.38,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
1732,1732,101,8.9,8.4,8.9,53.0,8.0,8.5,46.9,46.7,-0.1,57.5,46.8,57.5,46.8,57.5,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.0,20170600000000.0,0.1,56855.0,56873,56871,56871,56873.0,,20170600000000.0,50353.0,20170600000000.0,98.36,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
2538,2538,112,7.5,7.0,7.5,54.2,6.7,7.5,43.6,43.6,0.0,54.3,43.6,54.3,43.6,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.1,20170600000000.0,0.0,56856.0,56874,56872,56872,56874.0,20170600000000.0,20170600000000.0,50354.0,20170600000000.0,98.31,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
2541,2541,112,7.8,7.1,7.8,54.1,6.7,7.6,43.6,43.6,0.0,54.3,43.7,54.3,43.7,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.1,20170600000000.0,0.0,56865.0,56883,56881,56881,56883.0,20170600000000.0,20170600000000.0,50363.0,20170600000000.0,98.31,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
1615,1615,101,8.4,8.3,8.4,52.3,7.6,8.7,46.9,46.8,-0.1,57.4,46.8,57.5,46.8,57.4,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,0.0,57.0,20170600000000.0,0.1,57184.0,57202,57200,57200,57202.0,20170600000000.0,20170600000000.0,50650.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
1628,1655,49,8.4,8.2,8.4,52.3,7.7,8.8,46.1,46.0,-0.1,54.4,46.0,54.4,46.0,54.4,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,-0.1,54.1,20170600000000.0,0.1,57185.0,57203,57201,57201,57203.0,20170600000000.0,20170600000000.0,50651.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
2408,2408,112,7.4,7.1,7.2,54.4,6.6,7.5,43.6,43.5,0.0,54.3,43.6,54.3,43.6,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.1,20170600000000.0,0.0,57160.0,57178,57176,57176,57178.0,20170600000000.0,20170600000000.0,50626.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
1620,1647,49,8.2,7.9,8.2,53.0,7.4,8.5,46.3,46.1,-0.1,54.4,46.2,54.4,46.2,54.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,53.8,20170600000000.0,0.1,57161.0,57179,57177,57177,57179.0,20170600000000.0,20170600000000.0,50627.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
5572,5572,109,7.9,7.6,7.9,50.4,7.0,7.6,44.4,44.3,-0.1,55.0,44.4,55.0,44.4,55.0,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,0.0,55.0,20170600000000.0,0.1,57162.0,57180,57178,57178,57180.0,20170600000000.0,20170600000000.0,50628.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
1624,1651,49,8.5,8.2,8.4,52.0,7.4,8.4,46.1,46.1,-0.1,54.3,46.2,54.3,46.2,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,54.1,20170600000000.0,0.1,57173.0,57191,57189,57189,57191.0,20170600000000.0,20170600000000.0,50639.0,,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
5576,5576,109,7.8,7.5,7.8,50.6,7.2,8.0,44.6,44.4,0.0,54.9,44.4,54.9,44.5,54.9,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,0.0,54.3,20170600000000.0,0.0,57174.0,57192,57190,57190,57192.0,20170600000000.0,20170600000000.0,50640.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
1612,1612,101,8.7,8.3,8.4,51.1,7.8,8.6,46.9,46.8,0.0,57.6,46.9,57.6,46.9,57.5,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.4,20170600000000.0,0.1,57175.0,57193,57191,57191,57193.0,20170600000000.0,20170600000000.0,50641.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
5579,5579,109,8.2,7.5,8.0,52.0,7.0,7.6,44.6,44.3,0.0,54.9,44.4,54.9,44.4,54.9,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.2,20170600000000.0,0.0,57183.0,57201,57199,57199,57201.0,20170600000000.0,20170600000000.0,50649.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
5550,5550,109,8.0,7.6,7.4,51.3,7.1,7.3,44.6,44.4,-0.1,54.9,44.4,54.9,44.4,54.8,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.2,20170600000000.0,0.0,56945.0,56963,56961,56961,56963.0,,20170600000000.0,50443.0,20170600000000.0,99.2,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
2387,2387,112,7.4,7.0,7.3,53.9,6.5,7.7,43.6,43.5,0.0,54.3,43.6,54.3,43.6,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.1,20170600000000.0,0.0,56937.0,56955,56953,56953,56955.0,20170600000000.0,20170600000000.0,50435.0,20170600000000.0,99.23,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
